Department,Department Name,Division,Gender,Base Salary,2019 Overtime Pay,2019 Longevity Pay,Grade
COR,Correction and Rehabilitation,MSD Information Technology,M,113681.54,0.00,0.00,26
COR,Correction and Rehabilitation,DS Intake Classification and Re-Entry Services,M,102378.52,0.00,0.00,24
COR,Correction and Rehabilitation,MSD Information Technology,F,138790.00,0.00,0.00,M3
COR,Correction and Rehabilitation,DS Facility Operations Management,M,62488.00,0.00,1834.56,13
COR,Correction and Rehabilitation,PTS Supervision,M,104680.00,2618.41,0.00,24
COR,Correction and Rehabilitation,DS MCCF Case Managers Unit 2,F,93350.01,0.00,0.00,25
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,85567.00,11648.63,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,83684.00,0.00,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Educational Services,F,99852.00,0.00,5948.80,23
COR,Correction and Rehabilitation,DS MCCF Facilities Maintenance,M,66552.91,15293.57,0.00,18
COR,Correction and Rehabilitation,PRRS Reentry Services and Programs,M,144751.00,0.00,0.00,M3
COR,Correction and Rehabilitation,DS Programs and Services,F,144751.00,0.00,0.00,M3
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,F,107643.16,12355.51,0.00,C1
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,70159.00,26668.92,0.00,C4
COR,Correction and Rehabilitation,PTS Supervision,M,85567.00,10772.58,0.00,C5
COR,Correction and Rehabilitation,MSD Information Technology,M,126584.00,0.00,0.00,28
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,77175.00,5436.45,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Intake/Release Operations,M,118412.56,24385.62,3742.40,C2
COR,Correction and Rehabilitation,MSD Training and Staff Development,F,99852.00,971.26,5484.48,23
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,107648.00,24363.33,3685.76,C1
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,107648.00,13833.46,3685.76,C1
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,118414.00,821.18,4053.92,C2
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,107648.00,14696.91,3685.76,C1
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,77175.00,23682.64,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,95707.00,0.00,2157.29,C6
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,75161.00,15965.70,0.00,C4
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,F,85567.00,39124.81,0.00,C5
COR,Correction and Rehabilitation,DS Health Services,F,102377.00,0.00,0.00,24
COR,Correction and Rehabilitation,DS Food Services,M,58206.75,15792.31,0.00,18
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,97860.00,52638.93,4398.19,C6
COR,Correction and Rehabilitation,PRRS Facility and Security,M,72036.04,20878.38,0.00,20
COR,Correction and Rehabilitation,DS Facility Operations Management,F,141566.00,0.00,0.00,C2
COR,Correction and Rehabilitation,DS Food Services,F,74063.77,7901.61,0.00,18
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,91351.00,22471.83,0.00,C6
COR,Correction and Rehabilitation,DS MCCF Case Managers Unit 3,F,109761.00,0.00,0.00,25
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,M,77792.00,8368.49,0.00,C4
COR,Correction and Rehabilitation,PRRS Reentry Services and Programs,M,104680.00,2813.85,3072.16,24
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,107648.00,17027.61,3647.12,C1
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,69607.00,1091.20,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,85567.00,43381.76,2930.72,C5
COR,Correction and Rehabilitation,DS Inmate Records,M,75290.00,16764.39,2211.04,17
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,105279.00,157.20,170.12,C1
COR,Correction and Rehabilitation,PTS Alternative Community Services,F,95236.00,1410.58,0.00,22
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,F,91351.00,36928.28,0.00,C6
COR,Correction and Rehabilitation,DS Food Services,M,69139.07,18077.64,0.00,18
COR,Correction and Rehabilitation,PTS ACS Work Crew,M,85567.00,27068.02,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,85567.00,11527.53,0.00,C5
COR,Correction and Rehabilitation,DS Health Services,F,104680.00,0.00,0.00,24
COR,Correction and Rehabilitation,MSD Human Resources,F,90848.00,0.00,0.00,21
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,M,85567.00,6173.14,0.00,C5
COR,Correction and Rehabilitation,DS Health Services,F,78902.00,19295.59,0.00,18
COR,Correction and Rehabilitation,DS Health Services,F,104680.00,41972.41,0.00,24
COR,Correction and Rehabilitation,DS Inmate Records,F,75290.00,18506.06,680.32,17
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,77175.00,13913.46,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,F,97860.00,31515.09,894.16,C6
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,85567.00,26862.46,2930.72,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,F,85567.00,34536.59,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,F,82673.00,13470.51,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Facilities Maintenance,M,77175.00,16129.27,0.00,18
COR,Correction and Rehabilitation,DS Inmate Records,M,66796.72,13499.24,0.00,17
COR,Correction and Rehabilitation,DS Inmate Records,F,99265.30,32696.46,0.00,23
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,79879.00,15002.56,0.00,C5
COR,Correction and Rehabilitation,PTS Supervision,F,82014.66,111.78,0.00,19
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,63278.00,13497.29,0.00,C4
COR,Correction and Rehabilitation,DS MCCF Case Managers Unit 3,M,95236.00,3883.54,5674.24,22
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,85277.00,28187.71,0.00,C6
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,77792.00,14184.28,0.00,C4
COR,Correction and Rehabilitation,PTS Pre-Trial Services,F,90848.00,1409.63,0.00,21
COR,Correction and Rehabilitation,PRRS Assessment and Quality Services,M,113118.71,0.00,0.00,26
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,97086.42,32633.02,0.00,C1
COR,Correction and Rehabilitation,PRRS Facility and Security,M,95236.00,11865.27,2795.52,22
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,85567.00,27309.56,0.00,C5
COR,Correction and Rehabilitation,PRRS Facility and Security,M,84611.49,14254.94,0.00,20
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,F,67787.00,5247.70,0.00,C4
COR,Correction and Rehabilitation,DS Intake Classification and Re-Entry Services,F,95236.00,0.00,2795.52,22
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,85567.00,37586.91,3846.14,C5
COR,Correction and Rehabilitation,DS Health Services,F,104680.00,55549.74,0.00,24
COR,Correction and Rehabilitation,PTS Intervention Program for Substance Abusers,F,65464.00,47.56,1404.48,14
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,77792.00,6085.64,0.00,C4
COR,Correction and Rehabilitation,DS MCCF Case Managers Unit 1,F,109761.00,0.00,909.04,25
COR,Correction and Rehabilitation,DS Inmate Records,F,62354.52,6997.40,0.00,17
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,74566.00,10804.02,0.00,C5
COR,Correction and Rehabilitation,DS Health Services,F,78902.00,5597.38,0.00,18
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,85567.00,26132.88,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,85567.00,4194.70,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,97860.00,32203.75,4398.19,C6
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,97860.00,109905.22,3338.00,C6
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,97860.00,7592.20,0.00,C6
COR,Correction and Rehabilitation,DS Food Services,M,74063.77,10598.29,0.00,18
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,85567.00,241.44,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,85567.00,52113.84,0.00,C5
COR,Correction and Rehabilitation,PTS Supervision,M,107599.57,0.00,0.00,25
COR,Correction and Rehabilitation,DS Health Services,F,109761.00,0.00,0.00,25
COR,Correction and Rehabilitation,DS MCCF Facilities Maintenance,M,85567.00,6955.20,1014.48,C5
COR,Correction and Rehabilitation,DS MCCF Case Managers Unit 1,F,95236.00,9409.33,2795.52,22
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,79879.00,39290.98,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,107648.00,20098.77,0.00,C1
COR,Correction and Rehabilitation,DS Food Services,M,74063.77,15514.55,0.00,18
COR,Correction and Rehabilitation,PTS Diversion Services,M,120129.80,0.00,0.00,M3
COR,Correction and Rehabilitation,DS MCCF Case Managers Unit 3,F,95236.00,1074.72,0.00,22
COR,Correction and Rehabilitation,DS MCDC Inmate Property,M,74566.00,61177.14,0.00,C5
COR,Correction and Rehabilitation,DS Food Services,M,69984.54,0.00,0.00,17
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,82673.00,39914.86,0.00,C5
COR,Correction and Rehabilitation,MSD Management Services Division,F,71852.00,4112.07,0.00,16
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,M,72618.00,29619.52,0.00,C4
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,97860.00,71368.38,0.00,C6
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,85567.00,9053.57,0.00,C5
COR,Correction and Rehabilitation,DS Inmate Records,F,75290.00,23119.71,170.08,17
COR,Correction and Rehabilitation,PRRS Facility and Security,M,79955.28,5540.59,0.00,20
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,72042.00,42874.00,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,M,77175.00,12110.40,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,107648.00,24284.19,3685.76,C1
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,107648.00,8076.64,3685.76,C1
COR,Correction and Rehabilitation,PRRS Facility and Security,M,95236.00,23837.49,0.00,22
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,79879.00,33150.11,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,72042.00,12847.06,0.00,C5
COR,Correction and Rehabilitation,PRRS Facility and Security,M,95236.00,27816.44,2365.44,22
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,M,82673.00,5244.01,0.00,C5
COR,Correction and Rehabilitation,DS Inmate Records,M,62354.52,15552.84,0.00,17
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,74566.00,33463.73,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,F,118414.00,19608.54,0.00,C2
COR,Correction and Rehabilitation,PTS Supervision,F,144751.00,0.00,0.00,M3
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,107648.00,26248.24,3683.99,C1
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,97860.00,22645.93,3350.88,C6
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,97860.00,15149.89,0.00,C6
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,85567.00,50498.99,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,95707.00,0.00,128.88,C6
COR,Correction and Rehabilitation,PRRS Facility and Security,M,89618.13,14571.36,0.00,22
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,F,85567.00,51812.56,112.72,C5
COR,Correction and Rehabilitation,DS Food Services,M,78902.00,21732.62,0.00,18
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,97860.00,91244.61,0.00,C6
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,85567.00,97738.05,0.00,C5
COR,Correction and Rehabilitation,PRRS Reentry Services and Programs,F,81520.24,333.34,0.00,24
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,74566.00,65298.89,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,F,67787.00,35071.77,0.00,C4
COR,Correction and Rehabilitation,DS Gang Intelligence,M,77792.00,31741.82,0.00,C4
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,85567.00,28456.04,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,78121.00,18904.22,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,M,97860.00,10930.15,3350.88,C6
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,77792.00,3718.57,0.00,C4
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,83684.00,0.00,1046.58,C5
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,74566.00,11230.17,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,F,79879.00,71334.62,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,94550.00,37299.37,0.00,C6
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,F,77175.00,0.00,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,97860.00,42046.42,0.00,C6
COR,Correction and Rehabilitation,DS Food Services,M,66796.38,6887.37,0.00,18
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,82392.00,4072.75,0.00,C6
COR,Correction and Rehabilitation,DO Professional Standards Unit,M,97860.00,41719.45,3350.88,C6
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,F,85567.00,50960.53,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,77792.00,6694.86,0.00,C4
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,83684.00,573.42,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,M,88263.00,20828.79,0.00,C6
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,72042.00,36141.95,0.00,C5
COR,Correction and Rehabilitation,PRRS Facility and Security,M,64697.27,4080.40,0.00,20
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,85567.00,8133.21,0.00,C5
COR,Correction and Rehabilitation,DS Health Services,M,104680.00,9487.18,0.00,24
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,74566.00,28172.08,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,79606.00,9642.36,0.00,C6
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,F,77175.00,32874.24,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,85567.00,14967.91,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,97860.00,64762.62,0.00,C6
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,85567.00,8728.69,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,79879.00,62330.42,0.00,C5
COR,Correction and Rehabilitation,DS Intake Classification and Re-Entry Services,F,108913.61,0.00,0.00,26
COR,Correction and Rehabilitation,PRRS Assessment and Quality Services,F,104680.00,0.00,590.80,24
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,68075.00,0.00,0.00,C4
COR,Correction and Rehabilitation,DS Health Services,F,103132.87,58141.67,0.00,24
COR,Correction and Rehabilitation,PTS Supervision,F,104680.00,5315.86,0.00,24
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,85567.00,110148.68,3846.14,C5
COR,Correction and Rehabilitation,PTS Alternative Community Services,M,76560.23,3808.52,0.00,22
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,107648.00,39785.15,0.00,C1
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,67787.00,24030.14,0.00,C4
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,95707.00,7449.48,2829.56,C6
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,77175.00,32567.59,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,85567.00,84521.48,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,F,77175.00,42266.32,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,85567.00,8129.57,0.00,C5
COR,Correction and Rehabilitation,PTS Supervision,F,104680.00,0.00,6235.84,24
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,72042.00,6782.40,0.00,C5
COR,Correction and Rehabilitation,PTS Supervision,M,102039.90,3166.74,0.00,24
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,85567.00,8872.28,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Custody and Security,M,107648.00,73268.53,0.00,C1
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,74566.00,8932.90,0.00,C5
COR,Correction and Rehabilitation,DS Health Services,M,104680.00,48518.20,0.00,24
COR,Correction and Rehabilitation,DS MCCF Unit 2 Security,M,97860.00,21254.33,4398.19,C6
COR,Correction and Rehabilitation,PTS Pre-Trial Services,F,65464.00,380.45,1921.92,14
COR,Correction and Rehabilitation,PRRS Reentry Services and Programs,M,87647.49,0.00,0.00,19
COR,Correction and Rehabilitation,DS MCDC Custody and Security,F,77175.00,49588.41,0.00,C5
COR,Correction and Rehabilitation,DS MCCF Unit 1 Security,M,82673.00,22588.73,0.00,C5
COR,Correction and Rehabilitation,DS MCDC Central Processing Unit,M,65494.00,5948.90,0.00,C4
COR,Correction and Rehabilitation,DS MCCF Unit 3 Security,M,85567.00,54163.26,2908.18,C5
COR,Correction and Rehabilitation,PTS Supervision,F,104680.00,3308.14,3072.16,24
COR,Correction and Rehabilitation,PRRS Facility and Security,M,86590.59,2593.67,0.00,22
